Número de registro,Tipo de registro,Razón social,NIF,NIMA,Tipo de vía,Nombre de la vía,Código de vía,Tipo de número,Número,Escalera,Piso,Puerta,Polígono industrial,Provincia,Código de provincia,Municipio,Código de municipio,Código postal,Teléfono,Fax,Alcance de la gestión,Alcance de la gestión normalizado,Residuos de Construcción y Demolición,Número de proceso,Descripción del proceso,Proceso de tratamiento normalizado,Código LER de residuo,Descripción del residuo,Tipo de residuo normalizado
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,190810,Mezclas de grasas y aceites procedentes de la separación de agua/sustancias aceitosas distintas de las especificadas en el código 190809,MezclasDeGrasasYAceitesProcedentesDeLaSeparacionDeAguasustanciasAceitosasDistintasDeLasEspecificadasEnElCodigo190809
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,050103,Lodos de fondos de tanques,LodosDeFondosDeTanques
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,030202,Conservantes de la madera organoclorados,ConservantesDeLaMaderaOrganoclorados
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,030104,"Serrín, virutas, recortes, madera, tableros de partículas y chapas que contienen sustancias peligrosas",SerrinVirutasRecortesMaderaTablerosDeParticulasYChapasQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,180106,Productos químicos que consisten en o contienen sustancias peligrosas,ProductosQuimicosQueConsistenEnOContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,170303,Alquitrán de hulla y productos alquitranados,AlquitranDeHullaYProductosAlquitranados
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,161103,Otros revestimientos y refractarios procedents de procesos metalúrgicos que contienen sustancias peligrosas,OtrosRevestimientosYRefractariosProcedentsDeProcesosMetalurgicosQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,160904,Sustancias oxidantes no especificadas en otra categoría,SustanciasOxidantesNoEspecificadasEnOtraCategoria
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,160805,Catalizadores usados que contienen ácido fosfórico,CatalizadoresUsadosQueContienenAcidoFosforico
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,150202,"Absorbentes materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas",AbsorbentesMaterialesDeFiltracionincluidosLosFiltrosDeAceiteNoEspecificadosEnOtraCategoriaTraposDeLimpiezaYRopasProtectorasContaminadosPorSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,150110,Envases que contienen restos de sustancias peligrosas o están contaminados por ellas,EnvasesQueContienenRestosDeSustanciasPeligrosasOEstanContaminadosPorEllas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,120120,Muelas y materiales de esmerilado usados que contienen sustancias peligrosas,MuelasYMaterialesDeEsmeriladoUsadosQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,120114,Lodos de mecanizado que contienen sustancias peligrosas,LodosDeMecanizadoQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,110202,Lodos de la hidrometalurgia del cinz (incluidos jarosita y goethita),LodosDeLaHidrometalurgiaDelCinzincluidosJarositaYGoethita
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,101312,Residuos sólidos del tratamiento de gases que contienen sustancias peligrosas,ResiduosSolidosDelTratamientoDeGasesQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,101007,Machos y moldes de fundición con colada que contienen sustancias peligrosas,MachosYMoldesDeFundicionConColadaQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,100817,Lodos y tortas de filtración del tratamiento de gases que contienen sustancias peligrosas,LodosYTortasDeFiltracionDelTratamientoDeGasesQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,100506,Lodos y tortas de filtración del tratamiento de gases,LodosYTortasDeFiltracionDelTratamientoDeGases
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,100327,Residuos del tratamiento del agua de refrigeración que contienen aceites,ResiduosDelTratamientoDelAguaDeRefrigeracionQueContienenAceites
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,100325,Lodos y tortas de filtración del tratamiento de gases que contienen sustancias peligrosas,LodosYTortasDeFiltracionDelTratamientoDeGasesQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,100315,Espumas inflamables o que emiten en contacto con el agua gases inflamables en cantidades peligrosas,EspumasInflamablesOQueEmitenEnContactoConElAguaGasesInflamablesEnCantidadesPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,100309,Granzas negras de la producción secundaria,GranzasNegrasDeLaProduccionSecundaria
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,090103,Soluciones de revelado con disolventes,SolucionesDeReveladoConDisolventes
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,080501,Isocianatos residuales,IsocianatosResiduales
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de eliminación numeradas de D1 a D14,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeEliminacionNumeradasDeD1AD14,080316,Residuos de soluciones corrosivas,ResiduosDeSolucionesCorrosivas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,170409,Residuos metálicos contaminados con sustancias peligrosas,ResiduosMetalicosContaminadosConSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,060702,Carbón activo procedente de la producción de cloro,CarbonActivoProcedenteDeLaProduccionDeCloro
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,200144,"Acumuladores, pilas o baterías en cuya composición se encuentren otras sustancias peligrosas",AcumuladoresPilasOBateriasEnCuyaComposicionSeEncuentrenOtrasSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,200143,"Acumuladores, pilas o baterías en cuya composición se encuentre el níquel en cualquiera de sus formas, tales como los acumuladores de níquel-metal hidruro (Ni-mh), excluyendo de este código los acumuladores y baterías de níquel-cadmio",AcumuladoresPilasOBateriasEnCuyaComposicionSeEncuentreElNiquelEnCualquieraDeSusFormasTalesComoLosAcumuladoresDeNiquelmetalHidruronimhExcluyendoDeEsteCodigoLosAcumuladoresYBateriasDeNiquelcadmio
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,160608,"Acumuladores, pilas o baterías en cuya composición se encuentre el níquel en cualquiera de sus formas, tales como los acumuladores de níquel-metal hidruro (Ni-mh), excluyendo de este código los acumuladores y baterías de níquel-cadmio",AcumuladoresPilasOBateriasEnCuyaComposicionSeEncuentreElNiquelEnCualquieraDeSusFormasTalesComoLosAcumuladoresDeNiquelmetalHidruronimhExcluyendoDeEsteCodigoLosAcumuladoresYBateriasDeNiquelcadmio
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,070311,Lodos del tratamiento in situ de efluentes que contienen sustancias peligrosas,LodosDelTratamientoInSituDeEfluentesQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,070310,Otras tortas de filtración y absorbentes usados,OtrasTortasDeFiltracionYAbsorbentesUsados
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,070308,Otros residuos de reacción y de destilación,OtrosResiduosDeReaccionYDeDestilacion
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,070208,Otros residuos de reacción y de destilación,OtrosResiduosDeReaccionYDeDestilacion
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,070110,Otras tortas de filtración y absorbentes usados,OtrasTortasDeFiltracionYAbsorbentesUsados
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,060704,"Soluciones y ácidos (por ejemplo, ácido de contacto)",SolucionesYAcidosporEjemploAcidoDeContacto
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,060313,Sales sólidas y soluciones que contienen metales pesados,SalesSolidasYSolucionesQueContienenMetalesPesados
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,060104,Ácido fosfórico y ácido fosforoso,AcidoFosforicoYAcidoFosforoso
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,030202,Conservantes de la madera organoclorados,ConservantesDeLaMaderaOrganoclorados
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,010506,Lodos y otros residuos de perforaciones que contienen sustancias peligrosas,LodosYOtrosResiduosDePerforacionesQueContienenSustanciasPeligrosas
